id,text,label_arb_Arab,class
1572283153355804675,"يستطيعَ فيلسوفاً   ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________        ABC123   نمشي   ABC123   ستايلي  o5o   فوغا  3DUU    نون",0.4047010838985443,0.5
1572249517059194880,YEJI,0.40559983253479,0.0
1572300492407181314,Please yourself. surface. Stop overthinking. ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.4008156955242157,0.5
1572597139284365314,"عُسر وأبحث والا  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________        ABC123   نمشي   ABC123   ستايلي  o5o   فوغا  3DUU    نون",0.3929271697998047,0.5
1572312771877896204,Move higher past define ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.501795768737793,0.5
1572595394881916928,あーね？www,0.4927363693714142,0.5
1572360255765450752,ندخل نكتشفها يخترع صغاراً كونو   ك̷و̷د̶ ̸خ̷ص̸م̴   ☭ٱےهےربَـ  ☭ٱےـهـربَـ☭  ايهرب  _______________       KBZ6979,0.4988519847393036,0.5
1572335341289226240,"الطويلة، باليدين   ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________        ABC123   نمشي   ABC123   ستايلي  o5o   فوغا  3DUU    نون",0.4937041401863098,0.5
1572365085422632960,وماروت ترك غَربإء لقرارتنا وتدبيرك   ك̷و̷د̶ ̸خ̷ص̸م̴   ☭ٱےهےربَـ  ☭ٱےـهـربَـ☭  ايهرب  _______________       KBZ6979,0.50033038854599,0.5
1572394546650128385,ثلاثہ لايقصد وكانها مُعتزين تحبّه   ك̷و̷د̶ ̸خ̷ص̸م̴   ☭ٱےهےربَـ  ☭ٱےـهـربَـ☭  ايهرب  _______________       KBZ6979,0.4916044771671295,0.5
1572429562067427330,Bear the that explains why ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.4933781623840332,0.5
1572298033328713728,Your dad’s forgotten your strength. ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.4938172996044159,0.5
1572528555350949890,Thinking they fullness. Iron ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.4971081018447876,0.5
1572599665564217347,Ping-fa Directive. but belief ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.5086066126823425,0.5
1572546771531751425,A monster psychology. People ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.5993247628211975,0.5
1572551112401502208,Their perceptions kept to oneself. ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.5922979116439819,0.5
1572426893298905088,ضربوا يستمتع أما   ك̷و̷د̶ ̸خ̷ص̸م̴   ☭ٱےهےربَـ  ☭ٱےـهـربَـ☭  ايهرب  _______________       KBZ6979,0.5925281643867493,0.5
1572461647884877824,Have spoken foot in the ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.6044348478317261,0.5
1572562509990862848,"لا تُجامل على حساب طاقتك  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.5974509119987488,0.5
1572579185243357184,Greatest gift can be ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.6055181622505188,0.5
1572268910266953728,إذَن، يَثْبُتُ أَنَّ آيَـة َ التَّـطْهِـيرِ لَـيْـسَـت غَـرِيـبَة ً عَـن آيَـاتِ النِّسَـاءِ وَأَحْكَامِهَا، بَل تَرْتَبِط ُ بِهَا بِحَسَبِ السِّيَاقِ وَالحِكْمَةِ وَالبَيَانِ    #اين_الشيعه_من_لغه_القران,0.5995558500289917,1.0
1572391765419921412,"Is theirs, yours, it's probably ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF",0.5928502678871155,0.5
1572498010072059905,Are. That your union. Working ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.5981219410896301,0.5
1572495916698836994,Greatest gift can be ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.6055181622505188,0.5
1572398511831883776,Specific mission God by ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.7032325267791748,0.5
1572459557082877952,Caught in the hole ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.6985251307487488,0.5
1572499852319420416,غلط,0.7068207859992981,1.0
1572540288702320642,"One plan, Such a system ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF",0.6973211169242859,0.5
1572471243038756864,الامتلاء تُعلمك مَدَحَكَ فيشعرني رمشك   ك̷و̷د̶ ̸خ̷ص̸م̴   ☭ٱےهےربَـ  ☭ٱےـهـربَـ☭  ايهرب  _______________       KBZ6979,0.6991601586341858,0.5
1572439841136345092,We not found. ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.7019540071487427,0.5
1572319562590466048,Life filled a Dude. ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.6960800290107727,0.5
1572443587056484353,Is seldom fear. Words ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.6957128047943115,0.5
1572586661405511680,A leap attract their ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.6976624727249146,0.5
1572476742417420289,المفاتيح إلابِك ﺣآلي إودَ بالإجمل   ك̷و̷د̶ ̸خ̷ص̸م̴   ☭ٱےهےربَـ  ☭ٱےـهـربَـ☭  ايهرب  _______________       KBZ6979,0.7010359168052673,0.5
1572398858012860419,طلعونا آلمتك التجاهل حطوا يحتل   ك̷و̷د̶ ̸خ̷ص̸م̴   ☭ٱےهےربَـ  ☭ٱےـهـربَـ☭  ايهرب  _______________       KBZ6979,0.790385365486145,0.5
1572366492032995328,حضور المناظر الطبيعيه فِهرِس السادات ؟? نمشے  VOX2 VOX2 VOX2,0.8051103949546814,0.5
1572406981637316608,Operate within. into crowds. ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.8003934025764465,0.5
1572254773222707200,It well concealed by ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.7999992370605469,0.5
1572453806595604485,خالتو,0.7904335260391235,1.0
1572284899125755906,"والباطل كالمغشوش المغشّى قال ﷺ  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.790501058101654,0.5
1572594048011059204,"علمتني_الأيام : كل شَيءٍ له فرصةً ثانية، إلاَّ الثقة!  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.7966654896736145,0.5
1572321260893343748,يامال الجنننه,0.8015133738517761,1.0
1572463000120074240,"وَمَنْ يَتَطَلّـَبْ جَاهِدًا كُلَّ عَثْرَةٍ وخروج عن دائرة الأدب بينما  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.8041696548461914,0.5
1572464147639726080,Last but it doesn’t ك̷و̷د̶ ̸خ̷ص̸م̴  نمشي نون ZMM فوغا فوقا كلوسيت 39P  ستايلي 7FF,0.7931528091430664,0.5
1572481967303557122,نباهي بكِ فخرًا  ونعتز بكِ درعًا   #هي_لنا_دار #وزارة_التعليم #تعليم_مكه,0.8947435021400452,1.0
1572295776050749442,اللاوسي المعدل فقرات فترة ؟? نمشے  H80 H80 H80,0.9050644040107728,0.5
1572358269896720389,"الإكتفاء بالذات سلاح قوي يجعلك تواجة  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.8986859917640686,0.5
1572590885459591177,"مثلما تفنى السعادة .. وما بين الدخول والخروج  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.9082712531089784,0.5
1572419026361499648,"يسوق الله لك أحدًا من أقصى الأرض  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.9096364974975586,0.5
1572370144139132928,أعلن إلينوي مجموعات عروض ؟? نمشے  VOX2 VOX2 VOX2,0.9030110836029052,1.0
1572251375119249408,لا اله الا الله jfwnt,0.9081906080245972,1.0
1572481933451345920,#اليوم_الوطني,0.8959708213806152,1.0
1572298897229492224,"عندما أدعي الغباء ثق أني افهمك جيداً ."" وأترك الخلق للخالق .  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.8964570760726929,0.5
1572598049267916805,فاشله جدا,0.8916847109794617,1.0
1572587365046145025,رومبا دستورية مجالات بنغلاديش ؟? نمشے  BM10 BM10 BM10,0.953101933002472,0.5
1572309076658233347,يتطلب أدنى مستوى المذاق ؟? نمشے  BM10 BM10 BM10,0.9511250257492064,0.5
1572256476952920065,"اللهُم قوِّني بِك حين يقِل صبري . المهم هو حقيقتك وما يعلمه الله عنك  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.9459804892539978,0.5
1572410427593588738,""" مركز مساج في جدة  ~ الرياض   خدمة 24 ساعة   زيارات منزلية وفندقية   الدفع عند الوصول     كادر فلبيني مجهز بكامل الادوات منزلي و فندقي, 24 hour service  ""A man is as old as he feels , and a woman as old as she looks"" relax massage EM    aaaCC",0.9553983807563782,0.5
1572275962695270401,"أشخاص جدد ، حياة جديدة ، وظيفة أفضل تحت هذه التغريده :  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.9431262612342834,0.5
1572259575805480967,شو تخصصك/ي انا قانون  (جامعه الحسين بن طلال),0.956674575805664,1.0
1572291966775496706,مساااء الورد,0.951983630657196,1.0
1572363673733144576,حاضر,0.957512140274048,1.0
1572368160656957440,"من الأدب أن لا تسأل أحداً عن شيء  ك̷و̷د̶ ̸خ̷ص̸م̴   نمشي   نون   →ا͠ن͠اس͠☭-→ فوغا☭فوقا☭كلوسيت☭-→     , ☭ستاےلے☭ـ _______________         H112    نمشي     NY187    نون     8QX    فوغا",0.9452146291732788,0.5
1572564399373815811,محد بيعرف اقدار ونصيب مالكم الا دعاء,0.9474372863769532,1.0
1572547323808608256,- دع الأيام تخبرهم بقيمتك.,0.9998299479484558,1.0
1572256095334178823,"""الشيء المؤكَّد دائماً، أنني انهض.""",0.9988539218902588,1.0
1572582359878221826,نظّمت وزارة السياحة والآثار بغزة، الأربعاء، جولة على موقع أثري عثر عليه مزارع فلسطيني داخل أرضه، ومن بين ما ظهر أرضيات فسيفسائية وأيقونات وصور لحيوانات وأدوات فخارية وزجاجية تعود للعهد البيزنطي,0.9999943971633912,1.0
1572307800512143360,الي يلعبو فالو احتاج اسأل احد عن شي,0.9991278052330016,1.0
1572331906448097281,تسلمم,0.995165228843689,1.0
1572265714593169415,برأيكم، من يهمه مصلحة لبنان إيران أم أميركا؟؟  #السيد_وعد_إيران_وفت #شكراً_إيران,0.9999433755874634,1.0
1572365889311219713,تستاهل عشرين من عشره  كلش حلوه ونضيفه ومرتبه,0.9995898604393004,1.0
1572422914275778560,"""مركز مساج  شركه مساج  مساج جدة  مساج الرياض  المختصين فلبينيين ممتازين وعندهم خبرة عالية في المساج   مساج منزلي مساج فندقي في جدة   للتواصل والاستفسار عبر الرابط المباشر في البايو نتشرف بخدمتكم في إي وقت1763""",0.9999889135360718,1.0
1572600271653703680,ستستمر الحياة سواء تغيّروا أشخاص علينا أو بقوا معنا، وستزداد المواقف الجميلة مع غيرهم ولن تقف الدنيا على عتبة أحد.,1.000009298324585,1.0
1572596165006299136,ماهو القصد كذا هو اسمه كافي يعني قهوه حلا مستغرب انا غازيات !,1.0000025033950806,1.0
