id,text,label_arb_Latn,class,Unnamed: 4
1572434893686321153,Oh jaana ( ishqbaz)  Saraswati chandr ost Jiya re ( dehleez)  Raba ve ( iss pyar 1)  Saiyave ( iss pyar 2)  Saathiya mera ( yrhpk)  Sathiyaaa ( ishqbazz)  Radha krishna ost Kashi bai ost,0.491259753704071,0.0,
1572250041083113474,ni awas aja deh min gue nambah...,0.6098824739456177,0.0,
1572593189483315203,Tab may aur abb may farak hai...tab sher dar jata tha ajj Tigger bol raha hai rokh raha hai...abb farak Nazar ahiya patwario..nahi ahiya tay biryani kahoo..mitti pahoo,0.5950870513916016,0.0,
1572311545782075392,"Or tmhari aqal mein , lol buhahahhaha. Khota kahi ka .",0.605417013168335,0.0,
1572460568488935424,Jajaja ay ala... ajajaja,0.5943753123283386,0.0,
1572380347094167555,Innalilahi wa Inna ilaihi Raji'un,0.5994408130645752,1.0,
1572532629777559552,Innalilahi wa Inna ilaihi Raji'un,0.5994408130645752,1.0,
1572574036416409603,Tuja play boy aur fan biys k sath bada experience ha,0.6081978678703308,0.0,
1572287872635387905,Niri alamat hi alamat ... muzahimat kahan?  waisay sara din dusron k jhootay qaseeday ganay sy koi nidamat mehsoos nahi hoti ? koi zara barabar sharam? khuddaray aur izzat bari chez hy .. jab mufadat ki khatar mar jaye tu insan k pas zilat k siwa kuch nahi bachta!,0.6053755283355713,0.0,
1572484791660089346,Innalilahi wa Inna ilaihi Raji'un,0.5994408130645752,1.0,
1572531958001070083,Innalilahi wa Inna ilaihi Raji'un,0.5994408130645752,1.0,
1572252827128369152,min validi liya la route ila validi liya cr,0.7013897895812988,0.0,
1572542837128056833,G abi kuch eh abid sher ali hanif qamar zaman salim safi sanah budii Hamid mir iftekhar talat,0.7035123705863953,0.0,
1572243565358772227,min nih min,0.7024803757667542,0.0,
1572434558016196608,Allahumma innii as'aluka an tarzuqanii rizqan halaalan waasi'an thayyiban min ghairi ta'bin wa laa masyaqqatin wa laa dhairin wa laa nashabin innaka 'alaa kulli syai-in qadiir,0.6914061903953552,1.0,
1572544371555446793,Ajeeb duniya hai jis k liya mukhlis ho jao wahi munafiq nikal ata hai..,0.6957007646560669,0.0,
1572316682315759616,Eisha har waqt chutiya chutiya mat kiya kro  meri zuban py char jata h phr ye chutiya lafz,0.7062071561813354,0.0,
1572545819131416576,Nafsi mara e7lam a7lam tabe3iyeh even a7la el 3asir ashwa,0.7041535377502441,1.0,
1572589988327608321,alayyy jendral alay,0.6963533759117126,0.0,
1572452719931326465,jrab lo7 w9ida chof wach tch3al fiha l3afya hhhhh,0.7091451287269592,1.0,
1572390921278492672,sini ayy 5k aja,0.6947755813598633,0.0,
1572487637344325634,affa tuh,0.805938720703125,0.0,
1572338182250962944,3amaliyet ta3en law samahtu,0.79831862449646,1.0,
1572468023688335362,yeuu si anjir    bikin anak org khawatir aja luh,0.8024351596832275,0.0,
1572516136302026755,"binamus ha agar soljmani nabud shoma binamus ha bajasti namushatan ,masha aminihara az zire daeshiha mikeshidid birun. bisharfha be hesab hamatun miresim  laenat bar khanevadeh amini",0.802686333656311,0.0,
1572482298066440199,min aetad 'an yaseid alnaas daymaan yaseub ealaa alnaas maerifat huznih,0.7938382625579834,1.0,
1572250943630225409,ohiya bener mana tuh fotonya wkwkwk,0.8045504093170166,0.0,
1572430292589346817,7k/hal wa aja,0.7979617714881897,0.0,
1572581869979594755,Pdhal mah syifanya kalem2 aja ya coo fansnya yg bar2 jodohin sana sini,0.8021950721740723,0.0,
1572360977601163264,"Ya Hayyu Ya Qayyum, bi rahmatika astageeth, aslih lee shanee kullahu wa la takilnee ila nafsee tar fat 'ayn",0.8082001805305481,1.0,
1572600628081266692,ana shayfa kfaya awi madrsa lel sanady,0.8020215034484863,1.0,
1572590548527247361,mana aja min,0.9046949744224548,0.0,
1572567281842130944,fi wahd edar jaya fi wahde elplasa jaya fi wahdel wiliaya jaya wi wahdel blad essemha Algerie,0.8976424932479858,1.0,
1572510064199757824,Alhamdulillâhil-ladhî ahyânâ bada mâ amâtanâ wa ilayhin-nushûr,0.9025092124938964,1.0,
1572332563749822464,hmmm ab woh sahoolat mayyassar nahi hai,0.9036462903022766,0.0,
1572597466901651461,huhuhuhuhuhuhuhuhuuhuhuhuhuhuhu,0.9049239158630372,0.0,
1572369917353291777,Akhilesh bhaiya jindabad jindabad Pramod bhaiya jindabad jindabad,0.8919925689697266,0.0,
1572372956436725761,À part dakchi hhhhhhhhhh hchoma iman3oh assahbi fmirikan rah kay3aro ay haja 3ndha 3ala9a bdawla olmkhzn odima taytl3o awdi kima gal l'art fhad blad b9at fih 4a smiya osfi,0.909552037715912,1.0,
1572262804387921922,miss qouh sha bkt ba,0.8900172114372253,0.0,
1572363861029957632,Allohummaj'al rizqika 'alayya 'inda kibari sinni wanqitho'i 'umri wa qurbi ajali.,0.901698887348175,1.0,
1572272074051260416,hajajajajajjahahhahah,0.9002984166145325,0.0,
1572533222990581761,Manar slimi akbar monafi9  wa Aslan manar slimi ch7alllll hadi 9aliya ana jassoss fi 9anat dyalo min tamma 3rafto rah mojarad mokhtall siyassiyan,0.955582857131958,1.0,
1572478176047300609,Oahahahha iya yakkk,0.956854283809662,0.0,
1572244486075613185,wahhhh wag masyado matawa talaga may kapalit yarnnn huhuhuh,0.9527103900909424,0.0,
1572254753417007104,Duaon min yad rakhna,0.9426530599594116,0.0,
1572286159254065152,"Sena bahot taqatwar hai, sahab lekin yudh ab taqat se nahi rupay se lade jate hai, jis desh ke jitna jada rupya utna taqatwar desh",0.9456034302711488,0.0,
1572541716103831552,Dua ha akhrat ma tumhara hashar or hisab tumhary laedar k saht hon ۔۔۔,0.9487202763557434,0.0,
1572338863586316288,yala bye bshufkon baad idk shi shaher aw aktar as usual hhh,0.9562541842460632,1.0, 
1572355538968801281,"""Robbi habli milladunka zaujatah  thoyyiban akhtubuha wa atazawwaju biha watakunu shoohibatan lii fiddini waddunnya wal akhirot """,0.9488855004310608,1.0,
1572270381825916928,huhuhuhuhuhuhuh ako hiyang hiya huhuh ok na yan tayo tayo huuhuh,0.9525414109230042,0.0,
1572242358564954114,Olah ila niyti safia hhhh,0.9547387957572936,1.0,
1572508031451271169,lila lila mne jiga hiled,0.9975113272666932,0.0,
1572551489750724608,Isahin aja biar sahi sama aku,0.993544578552246,0.0,
1572289299516645377,alfilastiniat rihab kanean tudi' alshumue fi ghazat bimunasabat dhikraa fiqdan 'akthar min 50 fardan min eayilatiha fi majzaratay tali alzaetar wasabra washatila,0.998556911945343,1.0,
1572243191725977604,"alay alay, lu ndiri alay",0.99037367105484,0.0,
1572281973237858306,ma hu altaeam alearabiu aldhawaqat aladhi tufadiluh,0.9956557154655457,1.0,
1572315862484254723,shawty a lil baddie,0.990565836429596,0.0,
1572288630101803009,aistishhad 'aminat ghaliat wahi shaqiqat hudaa ghaliat baed rihlat eilaj marirat aistamarat 16 eaman bisabab 'iisabatiha mae eayilatiha alati aistushhad muezamiha fi majzarat 'iisrayiyliat ealaa shataa' bahr shamal ghazat eam 2006,0.9974242448806764,1.0,
1572426382126518272,min atiati min ada gofar min,0.9941148161888124,0.0,
1572591104062545920,min almusif haqana shafaqatan! 'iilaa 'ayn yadhhab hadha alshaabu !!!,0.9972306489944458,1.0,
1572406697569783810,ann la fan esa? waja,0.9953383207321168,0.0,
